station,tstamp,value,quality,var_name,type
10067001,2017-09-21 00:00:00,85.3,Fair,Discharge (cfs),approved
10067001,2017-09-20 00:00:00,65.7,Fair,Discharge (cfs),approved
10067001,2017-09-19 00:00:00,56.6,Fair,Discharge (cfs),approved
10067001,2017-09-18 00:00:00,64.8,Fair,Discharge (cfs),approved
10067001,2017-09-17 00:00:00,66.4,Fair,Discharge (cfs),approved
10067001,2017-09-16 00:00:00,54.3,Fair,Discharge (cfs),approved
10067001,2017-09-15 00:00:00,38.7,Fair,Discharge (cfs),approved
10067001,2017-09-14 00:00:00,39.6,Fair,Discharge (cfs),approved
10067001,2017-09-13 00:00:00,43.8,Fair,Discharge (cfs),approved
10067001,2017-09-12 00:00:00,46.6,Fair,Discharge (cfs),approved
10067001,2017-09-11 00:00:00,51.4,Fair,Discharge (cfs),approved
10067001,2017-09-10 00:00:00,57,Fair,Discharge (cfs),approved
10067001,2017-09-09 00:00:00,64.4,Fair,Discharge (cfs),approved
10067001,2017-09-08 00:00:00,72.8,Fair,Discharge (cfs),approved
10067001,2017-09-07 00:00:00,83.9,Poor,Discharge (cfs),approved
10067001,2017-09-06 00:00:00,94.3,Poor,Discharge (cfs),approved
10067001,2017-09-05 00:00:00,103,Poor,Discharge (cfs),approved
10067001,2017-09-04 00:00:00,116,Poor,Discharge (cfs),approved
10067001,2017-09-03 00:00:00,134,Poor,Discharge (cfs),approved
10067001,2017-09-02 00:00:00,157,Poor,Discharge (cfs),approved
10067001,2017-09-01 00:00:00,197,Poor,Discharge (cfs),approved
10067001,2017-08-31 00:00:00,245,Poor,Discharge (cfs),approved
10067001,2017-08-30 00:00:00,284,Fair,Discharge (cfs),approved
10067001,2017-08-29 00:00:00,307,Fair,Discharge (cfs),approved
10067001,2017-08-28 00:00:00,298,Fair,Discharge (cfs),approved
10067001,2017-08-27 00:00:00,249,Poor,Discharge (cfs),approved
10067001,2017-08-26 00:00:00,217,Poor,Discharge (cfs),approved
10067001,2017-08-25 00:00:00,221,Poor,Discharge (cfs),approved
10067001,2017-08-24 00:00:00,260,Poor,Discharge (cfs),approved
10067001,2017-08-23 00:00:00,320,Poor,Discharge (cfs),approved
10067001,2017-08-22 00:00:00,405,Poor,Discharge (cfs),approved
10067001,2017-08-21 00:00:00,472,Poor,Discharge (cfs),approved
10067001,2017-08-20 00:00:00,499,Poor,Discharge (cfs),approved
10067001,2017-08-19 00:00:00,502,Poor,Discharge (cfs),approved
10067001,2017-08-18 00:00:00,458,Poor,Discharge (cfs),approved
10067001,2017-08-17 00:00:00,316,Poor,Discharge (cfs),approved
10067001,2017-08-16 00:00:00,106,Poor,Discharge (cfs),approved
10067001,2017-08-15 00:00:00,108,Poor,Discharge (cfs),approved
10067001,2017-08-14 00:00:00,96.8,Poor,Discharge (cfs),approved
10067001,2017-08-13 00:00:00,58.1,Fair,Discharge (cfs),approved
10067001,2017-08-12 00:00:00,51.3,Fair,Discharge (cfs),approved
10067001,2017-08-11 00:00:00,61.5,Fair,Discharge (cfs),approved
10067001,2017-08-10 00:00:00,72.3,Fair,Discharge (cfs),approved
10067001,2017-08-09 00:00:00,91.3,Poor,Discharge (cfs),approved
10067001,2017-08-08 00:00:00,118,Poor,Discharge (cfs),approved
10067001,2017-08-07 00:00:00,139,Poor,Discharge (cfs),approved
10067001,2017-08-06 00:00:00,157,Poor,Discharge (cfs),approved
10067001,2017-08-05 00:00:00,178,Poor,Discharge (cfs),approved
10067001,2017-08-04 00:00:00,188,Poor,Discharge (cfs),approved
10067001,2017-08-03 00:00:00,94.7,Poor,Discharge (cfs),approved
10067001,2017-08-02 00:00:00,33,Fair,Discharge (cfs),approved
10067001,2017-08-01 00:00:00,37.8,Fair,Discharge (cfs),approved
10067001,2017-07-31 00:00:00,44,Fair,Discharge (cfs),approved
10067001,2017-07-30 00:00:00,51.5,Fair,Discharge (cfs),approved
10067001,2017-07-29 00:00:00,58.7,Fair,Discharge (cfs),approved
10067001,2017-07-28 00:00:00,65.2,Fair,Discharge (cfs),approved
10067001,2017-07-27 00:00:00,70.3,Fair,Discharge (cfs),approved
10067001,2017-07-26 00:00:00,75.8,Fair,Discharge (cfs),approved
10067001,2017-07-25 00:00:00,69.9,Fair,Discharge (cfs),approved
10067001,2017-07-24 00:00:00,78.6,Fair,Discharge (cfs),approved
10067001,2017-07-23 00:00:00,93.8,Poor,Discharge (cfs),approved
10067001,2017-07-22 00:00:00,111,Poor,Discharge (cfs),approved
10067001,2017-07-21 00:00:00,122,Poor,Discharge (cfs),approved
10067001,2017-07-20 00:00:00,135,Poor,Discharge (cfs),approved
10067001,2017-07-19 00:00:00,148,Poor,Discharge (cfs),approved
10067001,2017-07-18 00:00:00,108,Poor,Discharge (cfs),approved
10067001,2017-07-17 00:00:00,16.9,Poor,Discharge (cfs),approved
10067001,2017-07-16 00:00:00,12,Poor,Discharge (cfs),approved
10067001,2017-07-15 00:00:00,13.4,Poor,Discharge (cfs),approved
10067001,2017-07-14 00:00:00,15.6,Poor,Discharge (cfs),approved
10067001,2017-07-13 00:00:00,18,Fair,Discharge (cfs),approved
10067001,2017-07-12 00:00:00,17.6,Poor,Discharge (cfs),approved
10067001,2017-07-11 00:00:00,11.4,Poor,Discharge (cfs),approved
10067001,2017-07-10 00:00:00,12.4,Poor,Discharge (cfs),approved
10067001,2017-07-09 00:00:00,12.7,Poor,Discharge (cfs),approved
10067001,2017-07-08 00:00:00,13.3,Poor,Discharge (cfs),approved
10067001,2017-07-07 00:00:00,14.6,Poor,Discharge (cfs),approved
10067001,2017-07-06 00:00:00,16.6,Fair,Discharge (cfs),approved
10067001,2017-07-05 00:00:00,18.8,Fair,Discharge (cfs),approved
10067001,2017-07-04 00:00:00,21.1,Fair,Discharge (cfs),approved
10067001,2017-07-03 00:00:00,20.8,Fair,Discharge (cfs),approved
10067001,2017-07-02 00:00:00,22.8,Fair,Discharge (cfs),approved
10067001,2017-07-01 00:00:00,25.5,Fair,Discharge (cfs),approved
10067001,2017-06-30 00:00:00,30,Fair,Discharge (cfs),approved
10067001,2017-06-29 00:00:00,31.3,Fair,Discharge (cfs),approved
10067001,2017-06-28 00:00:00,26,Fair,Discharge (cfs),approved
10067001,2017-06-27 00:00:00,23.4,Fair,Discharge (cfs),approved
10067001,2017-06-26 00:00:00,26.2,Fair,Discharge (cfs),approved
10067001,2017-06-25 00:00:00,29.4,Fair,Discharge (cfs),approved
10067001,2017-06-24 00:00:00,32.7,Fair,Discharge (cfs),approved
10067001,2017-06-23 00:00:00,37.2,Fair,Discharge (cfs),approved
10067001,2017-06-22 00:00:00,43.4,Fair,Discharge (cfs),approved
10067001,2017-06-21 00:00:00,48.5,Fair,Discharge (cfs),approved
10067001,2017-06-20 00:00:00,57.2,Fair,Discharge (cfs),approved
10067001,2017-06-19 00:00:00,66.8,Fair,Discharge (cfs),approved
10067001,2017-06-18 00:00:00,77,Fair,Discharge (cfs),approved
10067001,2017-06-17 00:00:00,92.6,Poor,Discharge (cfs),approved
10067001,2017-06-16 00:00:00,110,Poor,Discharge (cfs),approved
10067001,2017-06-15 00:00:00,120,Poor,Discharge (cfs),approved
10067001,2017-06-14 00:00:00,88.4,Poor,Discharge (cfs),approved
10067001,2017-06-13 00:00:00,28.7,Fair,Discharge (cfs),approved
10067001,2017-06-12 00:00:00,23.3,Fair,Discharge (cfs),approved
10067001,2017-06-11 00:00:00,21,Fair,Discharge (cfs),approved
10067001,2017-06-10 00:00:00,21.2,Fair,Discharge (cfs),approved
10067001,2017-06-09 00:00:00,22.8,Fair,Discharge (cfs),approved
10067001,2017-06-08 00:00:00,26.8,Fair,Discharge (cfs),approved
10067001,2017-06-07 00:00:00,31.8,Fair,Discharge (cfs),approved
10067001,2017-06-06 00:00:00,36.5,Fair,Discharge (cfs),approved
10067001,2017-06-05 00:00:00,44.4,Fair,Discharge (cfs),approved
10067001,2017-06-04 00:00:00,53.2,Fair,Discharge (cfs),approved
10067001,2017-06-03 00:00:00,60.6,Fair,Discharge (cfs),approved
10067001,2017-06-02 00:00:00,70.2,Fair,Discharge (cfs),approved
10067001,2017-06-01 00:00:00,81.9,Fair,Discharge (cfs),approved
10067001,2017-05-31 00:00:00,93.4,Poor,Discharge (cfs),approved
10067001,2017-05-30 00:00:00,105,Poor,Discharge (cfs),approved
10067001,2017-05-29 00:00:00,118,Poor,Discharge (cfs),approved
10067001,2017-05-28 00:00:00,133,Poor,Discharge (cfs),approved
10067001,2017-05-27 00:00:00,160,Poor,Discharge (cfs),approved
10067001,2017-05-26 00:00:00,198,Poor,Discharge (cfs),approved
10067001,2017-05-25 00:00:00,234,Poor,Discharge (cfs),approved
10067001,2017-05-24 00:00:00,262,Poor,Discharge (cfs),approved
10067001,2017-05-23 00:00:00,277,Fair,Discharge (cfs),approved
10067001,2017-05-22 00:00:00,266,Poor,Discharge (cfs),approved
10067001,2017-05-21 00:00:00,231,Poor,Discharge (cfs),approved
10067001,2017-05-20 00:00:00,192,Poor,Discharge (cfs),approved
10067001,2017-05-19 00:00:00,161,Poor,Discharge (cfs),approved
10067001,2017-05-18 00:00:00,117,Poor,Discharge (cfs),approved
10067001,2017-05-17 00:00:00,73.8,Fair,Discharge (cfs),approved
